"Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species" "ASV"
"9388921f0794ed12e9994055a9940663" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1050"
"c88dee95c8069929c92657b45456cc1d" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1464"
"4c1e3983be0067e297f0c979352b6935" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1598"
"a33632b9fc36f7b5b3c6fbc2b02a64a0" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Bartonella" "not_available" "ASV0608"
"bd8c97f0c7c7d38560cf54721300f7b4" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0450"
"c7916bc22eeebd6c6524031dd2d376f5" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0359"
"16f499f1d55857300101b6bb81cd13d9" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0274"
"31d3e71d3ddc6397886aa2f63b047601" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0589"
"3685187722e6e7a479035ac4c112ac0b" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium" "not_available" "ASV0580"
"371809312be54db4daab6c2f30359b42" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1032"
"67f0ff97a2fb3554f97e7f405c4dbd66" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1128"
"71681137285e4fb61e1a79ffeee5c8c7" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0530"
"7606fd852b6f74b929b0005f944e99b3" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0597"
"c9484e1682483babcf5cfb2c865a853e" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0599"
"94d639edaa820fab7e950dcf09ed00b9" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0893"
"b58c63cf6466ff90cc5931a5d7320291" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0362"
"14422d9a65b7c1c82ccf6eb5f39c5b53" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1083"
"16d71b6f1acf599728af82c6bad14047" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1659"
"198184018f26ed48e8b9336963ed887a" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1664"
"f63ccaeb057ba2f26624849419f4ca1a" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0455"
"e0aa1b8b7ff3d418786d64034a5967f0" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1415"
"bec47fa00c0f05335e8cdde287164f66" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0365"
"cae9a6cf72764fd1460c6c80863fa952" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0353"
"9de1a059c172513feee656174e36a7e7" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0150"
"1b92a6ca3125381f9c42aa4b7941f221" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0165"
"4d1d94c14e3273f3e56bf08950affc75" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0217"
"964f3b8b5ee13593ef03ac285bc2c226" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0301"
"a9509c57b3affa49c79158ae93ae30ff" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0316"
"a54e14945d73ab87f0058842157e2f75" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1491"
"e2f83dc7c680fcd3d23f6a4111b99c9c" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0605"
"757d74a9633f10f7b2e07ea3d56d3e54" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1295"
"580eef083becdb40655cf84d19d178e3" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0565"
"29d752e1c814f203ac6dff28b696ccc2" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1039"
"bfc9ab4f9cd8a510410a83ceeeef9ea2" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1586"
"b6d096dd4436089f07321925d1e33d44" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1594"
"c46f13e31bd843c9d706aba0853c893c" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0964"
"9f7051e8276aa9cd7f776a1e4e7b29cb" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1413"
"a8296c7e14569808ce379436437392d6" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0881"
"67db013773fe9006e356e8b535c58da0" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1661"
"f69b305ae1d8cb4292627f452c240848" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1649"
"e0a28e7fae1875790cb17ece83f3aefe" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0954"
"bde1482b47196d7c140f529864f1408f" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0784"
"d09541fcc58c3e72474283b73a5e5369" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0944"
"fd771b7ecfdb14223a02d02522f80ebb" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1312"
"8f2ba458bb64adc5edd9e634d4171b93" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1519"
"c796660ddaaede9c11e25e68d0b7908e" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0941"
"1eb4edc08b7a7a8a9743fccea4d191cc" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1363"
"3738a1a6329a7c1ca7b5f1ab8c51f090" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1635"
"d5c2b5bdbf9337789f9fd6dab512fee4" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1172"
"26d5d717114988a9855b1a9fd25f7e81" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0738"
"0069fff7062856eb3b367063e5c7b9f5" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1403"
"27e285e760b37dd3e4cde06853e26893" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1195"
"088053a1ece76b9f58c42af410710bc0" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1469"
"cbaca1b959c39b96312a61107ee4c749" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1414"
"c08e02565811fa21a44c493d0c8da80a" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1045"
"23705ab2ff71bf666507350bc8054bdb" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1119"
"d127f115c8f62789b3a6f40108b3e8bd" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV1151"
"f71ab775e12086df63a0f735dcdff794" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" NA "not_available" "ASV0264"
"cedfc3e76d3cf2657e5b881e982f7452" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0434"
"0d936294bf698eaf16ef3aeeba584785" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0981"
"1d753f467808de428cfacda32f96228e" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0684"
"2f3970fadd190f58a7f3e4d8d56cedf4" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0977"
"8bf3a0cf09c4b2b137c663ad34676b1c" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0896"
"344108ba3ddc0f66277f1c0a63db6b94" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0199"
"96a7f249b55814e3cc269cabcf33d0ea" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0202"
"7813b2121b9c0a7f6759e5a02e569ff8" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0366"
"b7e8bfa5ec912821a7ba7756d32cb21e" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0329"
"374e74cce2cfd9d2093b8c90a30869cd" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0238"
"dc2ffe7607c9baa9ca6d0bb7ed340c86" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0743"
"460f8f5d395b0ac74bbf5e7dd7a29afc" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0904"
"fff5bb0d6926b127ac0087b34fd1e78a" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1021"
"d48095b311946760b326ee94fcbd8dcf" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1023"
"8d40afd2f10a0e6f3b450f97a70d0544" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0773"
"84346aa1e3627f67d6ce67da0cb4b25d" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1196"
"72c243a107653b501ff72366cf8f7b83" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0660"
"9b253c30d52bb1953d6d730d225bb65d" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0491"
"aba5d1481028992eaf8a5206c3b9c527" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV0558"
"c79415218d7a83c8637632536a1739b9" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus melliventris" "ASV0839"
"19131d85ffa03138cf6c0039a1801f91" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus sp. G3_4_3CO2" "ASV1361"
"96d3bd0721e7c24be1dc90038ed925b0" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus kullabergensis" "ASV1428"
"468bf30240dd8caa5565cc00edaa9c12" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus sp. DAT823" "ASV0761"
"b34ac7d8ff4a951b2c55f303d5317695" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0823"
"b7ba5b171f3801422cc760518ead3121" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0547"
"bf5d9e55477c472595aa6f9d865afc9c" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1087"
"f7b188b729674d6a6dec19ea54cb17d6" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1088"
"36df65bb0a94f6e9004a4cc201625021" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0219"
"6523e5815be58ab39782e6ed1b6ff107" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0790"
"265cde34c6b60eaaa9c42fd4a209767a" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0791"
"1bac8541dcbe4ff6fc0fd698bd157c78" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus helsingborgensis" "ASV0253"
"0be325e13bed632608552364664fcf0d" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0924"
"cef65fb10c9bfcd17ac3921448fcb219" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0011"
"a985593caf1cb4598f57d6eedfb09d04" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0066"
"c494103ffa16ba559614bb94f3b8b869" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0647"
"eb5e7d6ba5d4088b71e22f30aa162727" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0006"
"7862e62be714ff33b1a53666778e1bcb" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0040"
"949550f560f6979fff4bbb593891a2ea" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV1036"
"d633112c1f8d5d52807c873434e0d098" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV1132"
"78e09aa80b25d289853e45b9d3879dff" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0926"
"89d91d38a03e9a4178fe0eab95e5e0fe" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0739"
"d9cd4f1b1bf4b8fcb300d1e0d7a5babc" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus sp. DAT823" "ASV1001"
"a375831a99d463d05f1c1ee8f61c0008" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1663"
"1f23205e3ea6e1bb5a61e7b526acfcb2" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0453"
"e7573a7baa77fd064bf88fa3e3448a95" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1004"
"8f864dd8d6c1193ca40d9098a04dc723" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0227"
"b841b9cccf9c174bbb01066c81f7082d" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1016"
"e4fa3f3184fec75b9a90b0d1cd67299b" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1018"
"ddba8ad271b6ed2f5e2f8f73a2c0c953" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0561"
"52f58224544a4790ce9b6cd34e91c946" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0983"
"a064a55d5d9ca3de65c7d31e78e719d3" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0279"
"390df8ba7ffe68eb994d0f01d47e5da7" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0409"
"b26cedc194c6fc03bf9bd7b090f6fbdd" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1581"
"1426f0a6e70ab7addbf16b0a5095f31a" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus helsingborgensis" "ASV1043"
"41036c880239b1b50fe6ebaed571331a" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus helsingborgensis" "ASV1229"
"4f8852ac8f09fda710b105fb1beda637" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV0341"
"a260ce5cfafd57152689750099c3a434" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "not_available" "ASV1099"
"c8d77c29750262163fa63525aaa311c9" "Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Lactobacillus" "Lactobacillus apis" "ASV0778"
"bda7e276d14d8974737cc4a21932cbff" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV0789"
"66b9721bb08f4bbb5dbe29b3d76c8dad" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV1259"
"938d3298f29c3ceb5cbc66315f6891d9" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV0326"
"3217a8c5887061e3d0897d047527205c" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV0322"
"2d4bf4e1838c7ac36a03d3ab90f39955" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV0323"
"5c17c5158a7d8b18795aa3d95c0e0c98" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV1327"
"aa933ba1d2af909e34c8bc6b59902f20" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV1034"
"035a29e3907fe6edc37354aec2b2c0f4" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV0873"
"43b70bf4834c4d361ec6ec0606721840" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV1299"
"b7c1699bec5b2d8489e70b58a821ec29" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV0780"
"b895c555f610e1d1ab49e4bdaafd78ae" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV0083"
"8c4b22ae53f97faae5060fc2b05c8670" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV0008"
"e14ef0a305e432bf466d98f0e5afd616" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV0107"
"23b49265663fe3d7331ac05d29c50af9" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV0049"
"140685fab0b7330ee76d87bfd1c4b3d1" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV0156"
"86ac0c369a11982566d3a148d0f08a32" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "Bifidobacterium asteroides" "ASV0039"
"baafc91989da7a0cf3b9e1ac57ddbce4" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV0026"
"e9acc0aab446fd2464e625f56c6a455e" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "Bifidobacterium asteroides" "ASV0089"
"0f6a16544dbc24caff57eae36082c0c7" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV1485"
"682c207ee0fd83ac1744dc772eec5ade" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "Bifidobacterium asteroides" "ASV1599"
"5e8e924c6cff78f399453118053d350f" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV1484"
"5e56e467550117dceddcc8deb797d342" "Bacteria" "Actinobacteria" "Actinobacteria" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "not_available" "ASV0557"
